"route","mod","aic","dAIC","z"
"840_17_213","fish",183.644924102513,0,NA
"840_17_214","tnegb",204.678016668103,1.42363210619502,0.000130404188674601
"840_17_214","plnorm",206.853666366062,3.59928180415395,NA
"840_17_214","fish",203.254384561908,0,NA
"840_17_216","tnegb",288.213589979862,2.73202190826407,0.219045983052813
"840_17_216","plnorm",285.481568071598,0,NA
"840_17_216","fish",286.205843407944,0.724275336345841,NA
"840_17_217","tnegb",364.483406056743,1.97028916640755,0.00153448474908442
"840_17_217","plnorm",365.279136666145,2.76601977581009,NA
"840_17_217","fish",362.513116890335,0,NA
"840_17_218","tnegb",201.745165507487,0,0.000870734292734267
"840_17_218","plnorm",202.030051810363,0.284886302875719,NA
"840_17_218","fish",203.362094236207,1.61692872872024,NA
"840_17_220","tnegb",217.993215248596,2.00135117815969,0.32607947275628
"840_17_220","plnorm",217.224037910846,1.23217384040916,NA
"840_17_220","fish",215.991864070436,0,NA
"840_17_221","tnegb",228.712429732196,2.00473671370284,0.05319958689995
"840_17_221","plnorm",227.08997448743,0.382281468936213,NA
"840_17_221","fish",226.707693018493,0,NA
"840_17_222","tnegb",315.37915126463,1.60488795223262,0.000407004205230334
"840_17_222","plnorm",316.551523203435,2.77725989103732,NA
"840_17_222","fish",313.774263312397,0,NA
"840_17_223","tnegb",380.853131604209,2.32098289210347,0.364627513883151
"840_17_223","plnorm",378.532148712105,0,NA
"840_17_223","fish",378.834229137965,0.302080425859742,NA
"840_17_225","tnegb",167.679666161102,1.61154130920281,0.0019734467111521
"840_17_225","plnorm",166.068124851899,0,NA
"840_17_225","fish",167.614395094825,1.54627024292643,NA
"840_17_228","tnegb",213.305283524405,1.48649221871509,0.000785065136271345
"840_17_228","plnorm",214.13194902643,2.31315772073967,NA
"840_17_228","fish",211.81879130569,0,NA
"840_17_301","tnegb",343.410313356684,1.60598647634902,0.000465507762873781
"840_17_301","plnorm",344.723240342999,2.91891346266323,NA
"840_17_301","fish",341.804326880335,0,NA
"840_17_302","tnegb",329.565847113521,1.22664058594893,0.000669319176762735
"840_17_302","plnorm",329.498882193205,1.15967566563279,NA
"840_17_302","fish",328.339206527572,0,NA
"840_17_303","tnegb",345.541575610781,1.69787804729009,0.000684203870725339
"840_17_303","plnorm",347.250164813021,3.40646724953018,NA
"840_17_303","fish",343.843697563491,0,NA
"840_17_304","tnegb",205.585263492575,2.02148289078457,0.274654983598951
"840_17_304","plnorm",204.356284100999,0.792503499208607,NA
"840_17_304","fish",203.56378060179,0,NA
"840_17_305","tnegb",309.240412724451,2.00015283170904,0.00113933756640259
"840_17_305","plnorm",308.38003208454,1.13977219179753,NA
"840_17_305","fish",307.240259892742,0,NA
"840_17_306","tnegb",379.86164660163,1.95234742785146,0.000277419549086887
"840_17_306","plnorm",380.898175061094,2.98887588731503,NA
"840_17_306","fish",377.909299173779,0,NA
"840_17_307","tnegb",324.160682493248,2.00275560304487,0.0162412639684219
"840_17_307","plnorm",328.630430906951,6.47250401674756,NA
"840_17_307","fish",322.157926890203,0,NA
"840_17_308","tnegb",207.262278642431,0.943892472553046,0.00234681087619387
"840_17_308","plnorm",206.841095655712,0.522709485833531,NA
"840_17_308","fish",206.318386169878,0,NA
"840_17_309","tnegb",304.662031806211,1.557469875577,1.22052028847629e-05
"840_17_309","plnorm",307.666832370164,4.56227043952987,NA
"840_17_309","fish",303.104561930634,0,NA
"840_17_312","tnegb",263.147496284141,2.00345107409839,0.130774699002705
"840_17_312","plnorm",262.853163856073,1.70911864603011,NA
"840_17_312","fish",261.144045210043,0,NA
"840_17_313","tnegb",304.963715338859,1.41861184368435,0.00167532575769504
"840_17_313","plnorm",306.543909366493,2.99880587131895,NA
"840_17_313","fish",303.545103495174,0,NA
"840_17_315","tnegb",254.591807721552,7.84867450187528,1.9894421906223
"840_17_315","plnorm",246.743133219677,0,NA
"840_17_315","fish",252.571269552837,5.82813633316022,NA
"840_17_318","tnegb",409.280581008258,4.15837770606811,2.16599415627012e-05
"840_17_318","plnorm",405.12220330219,0,NA
"840_17_318","fish",414.790271614209,9.66806831201922,NA
"840_17_319","tnegb",207.387758211568,2.00319314729887,0.0442175126508309
"840_17_319","plnorm",209.636083000754,4.25151793648584,NA
"840_17_319","fish",205.384565064269,0,NA
"840_17_320","tnegb",209.559250514542,2.00352613593441,0.657860387692519
"840_17_320","plnorm",208.860953267361,1.30522888875379,NA
"840_17_320","fish",207.555724378608,0,NA
"840_17_321","tnegb",208.465467569815,2.0012192271646,0.00911678135152052
"840_17_321","plnorm",208.972293827263,2.50804548461284,NA
"840_17_321","fish",206.464248342651,0,NA
"840_17_322","tnegb",362.754330670227,0,0.000865134040474618
"840_17_322","plnorm",369.203200765723,6.44887009549569,NA
"840_17_322","fish",368.229719856129,5.47538918590197,NA
"840_17_327","tnegb",214.760959536535,2.00656065625734,0.769916832687081
"840_17_327","plnorm",213.55098347355,0.796584593272655,NA
"840_17_327","fish",212.754398880277,0,NA
"840_17_351","tnegb",350.14630545477,1.07463452798572,0.00073038337670386
"840_17_351","plnorm",354.924999189812,5.8533282630284,NA
"840_17_351","fish",349.071670926784,0,NA
"840_17_352","tnegb",339.262109113622,0,0.00132724879599236
"840_17_352","plnorm",341.344858377759,2.08274926413696,NA
"840_17_352","fish",340.158651058292,0.896541944670219,NA
"840_17_353","tnegb",357.738766093921,1.81382722844421,0.00478480901939803
"840_17_353","plnorm",362.527050351151,6.60211148567402,NA
"840_17_353","fish",355.924938865477,0,NA
"840_17_354","tnegb",326.013786978726,0.820245422785149,0.00287503272434158
"840_17_354","plnorm",330.009559613426,4.8160180574846,NA
"840_17_354","fish",325.193541555941,0,NA
"840_17_359","tnegb",473.385586255355,0,3.38847573927238e-05
"840_17_359","plnorm",478.907761639642,5.52217538428727,NA
"840_17_359","fish",478.70234402123,5.31675776587508,NA
"840_17_361","tnegb",253.073929162651,0,0.00375831465552182
"840_17_361","plnorm",255.672253065159,2.59832390250773,NA
"840_17_361","fish",253.103615751456,0.0296865888050206,NA
"840_17_362","tnegb",322.921006854641,0,8.60182404139057e-05
"840_17_362","plnorm",325.37344633519,2.45243948054929,NA
"840_17_362","fish",326.333833695079,3.4128268404383,NA
"840_17_365","tnegb",383.693197244118,0,7.95689324237902e-05
"840_17_365","plnorm",384.794519926902,1.10132268278386,NA
"840_17_365","fish",387.087137920506,3.39394067638779,NA
"840_17_366","tnegb",329.956735780878,0.509211123856346,0.0013314166119889
"840_17_366","plnorm",329.447524657022,0,NA
"840_17_366","fish",332.237580758928,2.79005610190637,NA
"840_17_367","tnegb",285.971665108958,0,0.000126579073111244
"840_17_367","plnorm",287.652599415438,1.68093430648031,NA
"840_17_367","fish",288.852535098637,2.88086998967913,NA
"840_17_368","tnegb",421.012023578309,0,0.000124730407816796
"840_17_368","plnorm",425.758805503299,4.74678192498988,NA
"840_17_368","fish",435.053136267814,14.0411126895045,NA
"840_17_372","tnegb",309.283890121808,1.66579772403389,0.00965422563309856
"840_17_372","plnorm",314.177685738218,6.55959334044456,NA
"840_17_372","fish",307.618092397774,0,NA
"840_17_373","tnegb",267.929507246741,0.244717435641462,0.00267212495307469
"840_17_373","plnorm",267.684789811099,0,NA
"840_17_373","fish",269.379298042236,1.69450823113635,NA
"840_17_375","tnegb",278.52857118964,1.56786530681615,8.75767231492002e-05
"840_17_375","plnorm",280.035503546776,3.07479766395289,NA
"840_17_375","fish",276.960705882824,0,NA
"840_17_376","tnegb",482.884700299581,0,0.000529739816084745
"840_17_376","plnorm",484.187192502843,1.30249220326203,NA
"840_17_376","fish",487.91059396861,5.02589366902976,NA
"840_17_410","tnegb",280.498511505708,0,0.000119250302767282
"840_17_410","plnorm",282.947508275336,2.44899676962763,NA
"840_17_410","fish",281.21636468727,0.717853181561736,NA
"840_17_412","tnegb",199.899955836739,1.15882655857021,0.00205649129097768
"840_17_412","plnorm",202.462340447237,3.72121116906752,NA
"840_17_412","fish",198.741129278169,0,NA
"840_17_419","tnegb",297.871386257981,4.60619774503022,1.54379320225854
"840_17_419","plnorm",293.265188512951,0,NA
"840_17_419","fish",295.862493980463,2.59730546751166,NA
"840_17_422","tnegb",387.639680469529,2.00491841704854,0.00588580438442414
"840_17_422","plnorm",391.151560378633,5.51679832615349,NA
"840_17_422","fish",385.63476205248,0,NA
"840_17_423","tnegb",299.822759535922,0.0969429941836779,0.00144165530501588
"840_17_423","plnorm",299.725816541738,0,NA
"840_17_423","fish",304.021322135052,4.29550559331375,NA
"840_17_425","tnegb",158.569179267033,1.91179881198536,0.000787971611123159
"840_17_425","plnorm",158.163371182272,1.50599072722454,NA
"840_17_425","fish",156.657380455048,0,NA
"840_18_001","tnegb",377.567061185884,1.62778981461184,0.000234102360399701
"840_18_001","plnorm",375.939271371272,0,NA
"840_18_001","fish",384.83087488218,8.89160351090754,NA
"840_18_003","tnegb",357.074609605731,0,0.000938831056428314
"840_18_003","plnorm",359.362133631221,2.28752402549003,NA
"840_18_003","fish",360.600542298984,3.5259326932528,NA
"840_18_004","tnegb",430.632859324236,0,2.795127415167e-05
"840_18_004","plnorm",435.623384597745,4.99052527350909,NA
"840_18_004","fish",443.577012966622,12.9441536423856,NA
"840_18_008","tnegb",512.893960507787,1.38202285841618,0.00381208266778663
"840_18_008","plnorm",520.778914940376,9.26697729100493,NA
"840_18_008","fish",511.511937649371,0,NA
"840_18_009","tnegb",365.574177504991,0,0.000567609023517343
"840_18_009","plnorm",370.449626476651,4.87544897166032,NA
"840_18_009","fish",371.313303463175,5.73912595818462,NA
"840_18_010","tnegb",303.264348949665,2.00544131137445,0.0183715576288491
"840_18_010","plnorm",308.674522748062,7.41561510977232,NA
"840_18_010","fish",301.25890763829,0,NA
"840_18_011","tnegb",375.169028829394,0.597643253600893,0.00261407342989977
"840_18_011","plnorm",382.99919607555,8.42781049975684,NA
"840_18_011","fish",374.571385575793,0,NA
"840_18_012","tnegb",608.625056106394,1.21641580987227,0.00373360571983539
"840_18_012","plnorm",607.408640296522,0,NA
"840_18_012","fish",614.905757134631,7.49711683810972,NA
"840_18_014","tnegb",464.113415560029,0,0.00829637971871327
"840_18_014","plnorm",471.751104971235,7.63768941120571,NA
"840_18_014","fish",467.523120964313,3.40970540428322,NA
"840_18_015","tnegb",313.587502638198,0.696780130904699,8.46388870169804e-05
"840_18_015","plnorm",318.289412116328,5.39868960903499,NA
"840_18_015","fish",312.890722507293,0,NA
"840_18_102","tnegb",329.479361860265,2.96593047538437,0.000819233445204974
"840_18_102","plnorm",326.51343138488,0,NA
"840_18_102","fish",329.241385006894,2.72795362201339,NA
"840_21_001","tnegb",338.117645422292,3.48295963133745,0.0451852884685849
"840_21_001","plnorm",334.634685790955,0,NA
"840_21_001","fish",336.115164353936,1.48047856298143,NA
"840_21_002","tnegb",402.706391772903,2.00635590938413,0.116818792777517
"840_21_002","plnorm",402.670619693732,1.97058383021329,NA
"840_21_002","fish",400.700035863518,0,NA
"840_21_003","tnegb",704.33881968548,0.994209868854,4.68390116376521e-07
"840_21_003","plnorm",706.152380957555,2.80777114092882,NA
"840_21_003","fish",703.344609816626,0,NA
"840_21_004","tnegb",386.689838954271,0.339063852847346,0.00281756983230389
"840_21_004","plnorm",387.557070280737,1.2062951793136,NA
"840_21_004","fish",386.350775101424,0,NA
"840_21_010","tnegb",408.043486740144,1.6913349722463,0.00131682410650529
"840_21_010","plnorm",409.324442461002,2.97229069310436,NA
"840_21_010","fish",406.352151767898,0,NA
"840_21_105","tnegb",650.296411526389,0,0.000171203510161811
"840_21_105","plnorm",653.589190175707,3.29277864931805,NA
"840_21_105","fish",656.516725537455,6.22031401106574,NA
"840_21_107","tnegb",502.35387699802,5.39381564975855,0.00371142144758978
"840_21_107","plnorm",496.960061348261,0,NA
"840_21_107","fish",505.744593864967,8.78453251670572,NA
"840_21_109","tnegb",386.793610055483,0,0.000703656985187878
"840_21_109","plnorm",390.729301200091,3.9356911446082,NA
"840_21_109","fish",387.359585392849,0.565975337365785,NA
"840_25_001","tnegb",538.453527284817,0.405048766404434,8.92759205188877e-05
"840_25_001","plnorm",544.969669236042,6.92119071762909,NA
"840_25_001","fish",538.048478518413,0,NA
"840_25_002","tnegb",315.686227716134,2.00559118285327,0.0839447855881848
"840_25_002","plnorm",319.54547705465,5.86484052136996,NA
"840_25_002","fish",313.68063653328,0,NA
"840_25_003","tnegb",249.380101256184,2.0030848096155,0.000778308537271328
"840_25_003","plnorm",252.073159609295,4.69614316272674,NA
"840_25_003","fish",247.377016446568,0,NA
"840_25_004","tnegb",463.501815070788,1.6282248596583,8.14933422040129e-05
"840_25_004","plnorm",468.998305314007,7.12471510287691,NA
"840_25_004","fish",461.87359021113,0,NA
"840_25_005","tnegb",437.961905188923,1.16476619792866,0.000144110843686919
"840_25_005","plnorm",439.611939869271,2.81480087827578,NA
"840_25_005","fish",436.797138990995,0,NA
"840_25_006","tnegb",298.14719003886,1.92538969369349,0.00528112124595723
"840_25_006","plnorm",302.717065618355,6.49526527318869,NA
"840_25_006","fish",296.221800345167,0,NA
"840_25_009","tnegb",437.039541539229,0.406271524420958,0.000418285520228976
"840_25_009","plnorm",440.245060085235,3.61179007042671,NA
"840_25_009","fish",436.633270014808,0,NA
"840_25_010","tnegb",304.381542826453,1.96551430737406,0.000104425686803314
"840_25_010","plnorm",306.215127675163,3.79909915608397,NA
"840_25_010","fish",302.416028519079,0,NA
"840_25_011","tnegb",302.231798688497,0,1.36751612313891e-05
"840_25_011","plnorm",306.329681951807,4.09788326330988,NA
"840_25_011","fish",305.271743828474,3.03994513997685,NA
"840_25_012","tnegb",373.518266700917,0.83681156759576,7.41105993914093e-06
"840_25_012","plnorm",375.93298571499,3.25153058166887,NA
"840_25_012","fish",372.681455133321,0,NA
"840_25_014","tnegb",365.658327649,0,0.000428283370861476
"840_25_014","plnorm",367.872953600957,2.21462595195715,NA
"840_25_014","fish",370.447420173404,4.78909252440434,NA
"840_25_015","tnegb",277.639326716997,2.00368167582371,0.00967756555554655
"840_25_015","plnorm",280.431483121076,4.79583807990286,NA
"840_25_015","fish",275.635645041173,0,NA
"840_25_017","tnegb",377.062025736432,0,0.00127544243920208
"840_25_017","plnorm",380.970578712071,3.90855297563928,NA
"840_25_017","fish",385.35502786961,8.29300213317885,NA
"840_25_018","tnegb",276.088520319742,1.98746554303824,0.00156797949471632
"840_25_018","plnorm",277.475317821197,3.37426304449275,NA
"840_25_018","fish",274.101054776704,0,NA
"840_25_019","tnegb",233.07051662789,2.01605486384213,0.179238761590804
"840_25_019","plnorm",233.16862791031,2.11416614626185,NA
"840_25_019","fish",231.054461764048,0,NA
"840_25_020","tnegb",327.2012999698,1.76416054670864,0.00124275281910564
"840_25_020","plnorm",327.288182752235,1.85104332914295,NA
"840_25_020","fish",325.437139423092,0,NA
"840_25_021","tnegb",279.58720193164,0,3.13750597299148e-05
"840_25_021","plnorm",281.169343960913,1.58214202927275,NA
"840_25_021","fish",280.234626071167,0.647424139527175,NA
"840_25_022","tnegb",327.834030982542,8.56595647115483,2.20544647433013
"840_25_022","plnorm",319.268074511387,0,NA
"840_25_022","fish",325.821687516718,6.55361300533099,NA
"840_25_024","tnegb",236.388091207702,1.66397073067705,0.000283496127987972
"840_25_024","plnorm",238.55972298787,3.83560251084469,NA
"840_25_024","fish",234.724120477025,0,NA
"840_25_025","tnegb",301.242916021175,1.45416155880605,0.000603472180815383
"840_25_025","plnorm",301.375502880034,1.58674841766583,NA
"840_25_025","fish",299.788754462369,0,NA
"840_25_026","tnegb",306.278914626275,0.522357776509011,1.41931309341962e-06
"840_25_026","plnorm",309.828217140159,4.07166029039286,NA
"840_25_026","fish",305.756556849766,0,NA
"840_25_027","tnegb",335.322536503558,0,4.85922815435181e-08
"840_25_027","plnorm",337.719115652975,2.39657914941699,NA
"840_25_027","fish",336.497494458206,1.17495795464765,NA
"840_25_028","tnegb",248.797151386041,0,0.000681631760486469
"840_25_028","plnorm",253.122952355114,4.3258009690735,NA
"840_25_028","fish",249.506090239687,0.708938853645947,NA
"840_25_030","tnegb",289.464507026158,0,8.65844431891777e-05
"840_25_030","plnorm",290.720142197629,1.25563517147168,NA
"840_25_030","fish",290.439633528018,0.975126501859961,NA
"840_25_031","tnegb",324.462235220126,2.00308625774045,0.0323397842146352
"840_25_031","plnorm",326.691694340787,4.23254537840143,NA
"840_25_031","fish",322.459148962386,0,NA
"840_25_037","tnegb",281.762496632994,0,0.000503856919616919
"840_25_037","plnorm",284.413005535244,2.65050890224973,NA
"840_25_037","fish",282.114804561001,0.35230792800678,NA
"840_25_052","tnegb",436.610627063438,0.472734130672279,0.00892970739447788
"840_25_052","plnorm",438.874198092124,2.73630515935878,NA
"840_25_052","fish",436.137892932766,0,NA
"840_25_053","tnegb",289.649460885082,1.96899796439646,0.0070058330005225
"840_25_053","plnorm",291.685403617117,4.00494069643116,NA
"840_25_053","fish",287.680462920685,0,NA
"840_25_054","tnegb",410.423037462193,0,0.00280435629406498
"840_25_054","plnorm",412.650921525886,2.22788406369284,NA
"840_25_054","fish",418.960243245363,8.53720578316933,NA
"840_25_055","tnegb",472.218168809716,1.5582157199629,0.0115193874382379
"840_25_055","plnorm",473.926910912269,3.26695782251551,NA
